image_id,source_dataset,dataset_version,image_path,split,task_type,subtype_label,severity_label,annotation_type,skin_tone,body_region,clinical_quality,dermatologist_verified,duplicate_cluster,source_weight,confidence_source,primary_use,condition_family,notes
kurnaz_000080,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-201_jpg.rf.3258e50cc995cbcac9d825ea00f33167.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 404.11.
kurnaz_000081,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-201_jpg.rf.385b133794127449eb734db717cfeeaa.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 327.08.
kurnaz_000082,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-202_jpg.rf.3cb4d03fc5719519ae3f8319099eddef.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 343.84.
kurnaz_000083,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-203_jpg.rf.8205fac07a2a50ce7b656cfc7a60c1c6.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 185.77.
kurnaz_000084,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-203_jpg.rf.e63e6e1e90fa2af37fcdabea7cdefb41.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 216.49.
kurnaz_000085,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-204_jpg.rf.f33f3ded55db615da9540b2ad9e8ffc3.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 194.12.
kurnaz_000086,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-205_jpg.rf.38aad590bdaf41afcf089fa97467ed1b.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 175.16.
kurnaz_000087,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-206_jpg.rf.8c9e6075fe0cfed1632f82cf23a2d9e4.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 72.92.
kurnaz_000088,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-207_jpg.rf.7598b31c83c3bf22d831a520ef1a906e.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 36.61.
kurnaz_000089,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-208_jpg.rf.35a3cef9fe70b179687816ff6948a8ca.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 258.58.
kurnaz_000090,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-210_jpg.rf.27376e50ec325caa3ee3a040244aeaa2.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 225.09.
kurnaz_000091,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-210_jpg.rf.ba41808779eefd711acb8449a1f57d80.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 332.75.
kurnaz_000092,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-211_jpg.rf.897fd14484e689e5a579422312525be5.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 127.74.
kurnaz_000093,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-213_jpg.rf.a5c1514f9c68cfe06f0f8e16b908c7bd.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 183.3.
kurnaz_000094,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-216_jpg.rf.229a8cdefe7eae1fa2fdcd7f63036f7e.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 303.14.
kurnaz_000095,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-218_jpg.rf.5b69f80528f623394b3e859163966e68.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 368.45.
kurnaz_000096,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-221_jpg.rf.b18cf9dc385b45ae4d38acec4b978e51.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 49.2.
kurnaz_000097,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-223_jpg.rf.1b603f941d5d6b2ed05a4998dabd83d4.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 262.76.
kurnaz_000098,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-225_jpg.rf.20af853a017a915046884562cedb90fb.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 812.05.
kurnaz_000099,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-225_jpg.rf.33624bbd3381958397789ce04775a4e7.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 809.46.
kurnaz_000100,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-227_jpg.rf.e7232e54671958546fa8bd8e76de323e.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 833.68.
kurnaz_000101,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-228_jpg.rf.b7310fea7306adb3ad6a912cd30c35c6.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 391.39.
kurnaz_000102,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-228_jpg.rf.d85abe1dea887d8ee14c7967d38bfc7e.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 549.09.
kurnaz_000103,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-229_jpg.rf.8591496c5be08eade2f51c29fc778b16.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 638.43.
kurnaz_000104,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-22_jpeg.rf.ee4659bccc79f60a653fd52a8d6b4d51.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 126.33.
kurnaz_000105,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-232_jpg.rf.c675be6b07a6bf37519db31b5167e4c7.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 328.91.
kurnaz_000106,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-233_jpg.rf.9dea716314f6337abf96cde4f779123f.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 576.93.
kurnaz_000107,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-234_jpg.rf.d11b7694547229ae40b68f4f9a3486ad.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 787.33.
kurnaz_000108,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-235_jpg.rf.2ef71aabbc8d65a4ec7a38e95b2c355a.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 419.34.
kurnaz_000109,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-235_jpg.rf.ddcc61451447d013bca45e397e90c1af.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 396.1.
kurnaz_000110,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-236_jpg.rf.c937d8c3c60bac296eb9e3b9237e13aa.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 333.06.
kurnaz_000111,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-237_jpg.rf.e5f4f7eaa88499717b72c8d9d88fe289.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 713.41.
kurnaz_000112,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-238_jpg.rf.71f5e25e5ac28ad76396f7a62f89ee84.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 459.21.
kurnaz_000113,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-238_jpg.rf.80f847a030394d5465ce92577e178e3d.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 452.36.
kurnaz_000114,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-238_jpg.rf.87930190461918c137e4496b995c318b.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 327.54.
kurnaz_000115,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-23_jpeg.rf.14c0b14b2e85e50c5acbb0b3b4bd90e1.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 246.94.
kurnaz_000116,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-242_jpg.rf.e8a6235ffe20050705548f7cadf05737.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 301.72.
kurnaz_000117,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-243_jpeg.rf.224276464dae0015106b49305689a71f.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 187.11.
kurnaz_000118,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-243_jpeg.rf.f3d5b38abbb217c911e3780085133be5.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 38.4.
kurnaz_000119,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-244_jpeg.rf.397fc919836ce234ec8b5a5d0fa686ce.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 22.69.
kurnaz_000120,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-244_jpeg.rf.3aa7181fc3fd8edee88d3579a514f142.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 230.62.
kurnaz_000121,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-244_jpeg.rf.c301c6f1c5b54fbe2210538f8f027be1.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 36.32.
kurnaz_000122,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-247_jpeg.rf.8b927d007d985691e46eadbc19f04ca4.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 50.71.
kurnaz_000123,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-248_jpeg.rf.9e4f57bbf4202a85b336503d3b358c40.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 71.47.
kurnaz_000124,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-249_jpeg.rf.74586fb9ccb9b2b9cd14569cf17e5866.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 269.09.
kurnaz_000125,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-24_jpeg.rf.baa0f5a4aeba2132b48dd958e6911b1a.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 73.41.
kurnaz_000126,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-24_jpeg.rf.d8d7cdb672a8c411c9822ed978d0f06b.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 226.49.
kurnaz_000127,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-250_jpeg.rf.1685917ec76c978971bd9c1b32a19678.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 364.98.
kurnaz_000128,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-250_jpeg.rf.2b1fce5f13deb5d4c1483ee4d0ebadd6.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 110.04.
kurnaz_000129,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-251_jpeg.rf.3ffc5e75a252fe9ed7ee8e2ff38bb378.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 27.24.
kurnaz_000130,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-252_jpeg.rf.98d057b590c7d2661a0c3baa1bd01187.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 154.35.
kurnaz_000131,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-253_jpeg.rf.0d8326d149e20928c2b1c1138e716a3d.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 52.09.
kurnaz_000132,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-253_jpeg.rf.e154d63b84079d632df8e55caed9cfa9.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 154.73.
kurnaz_000133,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-254_jpeg.rf.88cbc08ac5888b008a34030b7d82e2a4.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 260.46.
kurnaz_000134,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-254_jpeg.rf.e9349a9efaa9442bc374fccbded6ff60.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 252.74.
kurnaz_000135,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-255_jpeg.rf.9291c5262240f4fbda98110fa6ab6b1e.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,sharp,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 176.38.
kurnaz_000136,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-255_jpeg.rf.aa4f675a126ab3ecd31f53c8d9754976.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 36.88.
kurnaz_000137,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-257_jpeg.rf.895db52509dcf3274333c8a46af00f79.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 68.73.
kurnaz_000138,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-258_jpeg.rf.1d696f16032fca31a79513c9331d5ed0.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 33.52.
kurnaz_000139,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-258_jpeg.rf.c6937ddeacbc12fceaba7a559a419cf0.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 34.03.
kurnaz_000140,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-259_jpeg.rf.08339d4984a98c11ac6656873b322c50.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,usable,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 69.51.
kurnaz_000141,kurnaz,cleaned_v1,datasets/skin/acne/cleaned/kurnaz_yolov8_cleaned_v1/train/images/acne-25_jpeg.rf.61edfe1eaf01bce48403a1a22f693a86.jpg,train,detection,unknown,unknown,bounding_box,unknown,unknown,borderline,false,none,1.1,non_expert,lesion_detection,acne,Cleaned object detection image. Blur score: 27.63.
