image_id,source_dataset,dataset_version,image_path,split,subtype_label,clinical_quality,confidence_source,primary_use,condition_family,source_weight,sha256,notes
tiswan_000084,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000084.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,beaa7f2dad79b1e12d53f03f80e8ece60e9b18f7d12e5d5a4a4c0f9e3106f161,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 87.39.
tiswan_000085,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000085.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,be77008242a4a24877ca84c0f09748f2c83f9d3c8ad4843e8262986ac2c3fc06,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 79.38.
tiswan_000086,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000086.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,a0be866ca9e419d3efb0ec94dbf83c3ce2247dbece89b0ec4f97904111524cc4,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 112.2.
tiswan_000087,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000087.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,77283a8287bd904cb039d697b577466f6697d884b9b920d0f837f92dd7ed2958,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 63.81.
tiswan_000088,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000088.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,40df5ab8860838fafaa8156dedf1855f1df7ff6125ed84cf77127e178955c1bb,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 72.31.
tiswan_000089,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000089.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,6d0e8732278eaeee98fd3e57581cdf5bb7b1302c34d587bf734f9305d8a93e0f,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 83.33.
tiswan_000090,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000090.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,bc298066bb4e996c8b08cc05b22e739bd2ca43716e27664252416fa0d6a94fc8,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 63.99.
tiswan_000091,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000091.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,444fa87afccaeb05104d6d2865dcb01838355c3a85e03e2b5664920e661368f7,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 44.91.
tiswan_000092,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000092.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,7db0ba2c6c6a46659b0e8a53d02a80e11d91aaf531e830309a94fa6aa86fd542,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 95.39.
tiswan_000093,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000093.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,2fdc51092c014c2cb8a5a5aed53d05ba874f883cd5d0e39ecaeccfd617fb9330,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 66.65.
tiswan_000094,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000094.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,791381e1f891e3d7537eb6e4c6632d3f44ab2f78a43be7754fdac64ec4955977,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 40.6.
tiswan_000095,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000095.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,28242eea72eefd0f06cfb5ba0e13457a1de1b64742b84aafe572e629c7fa99b7,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 32.92.
tiswan_000096,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000096.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,37d6d03a216c070334ae436f90bcb24f38e549a62413057e9fdcd02641cad193,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 38.65.
tiswan_000097,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000097.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,479f6aa4c777055b766dc18bac062243fb8aac13b9769b1a828ec2d93f1da363,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 36.94.
tiswan_000098,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000098.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,3376aa39b47bd15cb52fced306d9a201a92945422e5b753fe27ab9b0fd9b64f8,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 57.99.
tiswan_000099,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000099.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,961b034c865b5a29aace5b5709b2f50d887451c6b7d0acef2a9fa2ee732b80ce,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 42.56.
tiswan_000100,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000100.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,5385d49578fbe37b18e981096b3b7e4e7acd3ce1aac20a04438850eb6e4d8d4b,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 45.31.
tiswan_000101,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000101.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,490707b2ee257155c13ea7ce7d4fa7dc0e7ff93d4ba185bd7b04756d6d8e3616,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 46.88.
tiswan_000102,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000102.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,f41ef965980c96053e8aedcdebe1d0a4aea802b8db34c2a232ec12621674abdc,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 61.55.
tiswan_000103,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000103.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,9d4dbff92d2555d75873a9b4ae6c7d4da77d92c4db00154c87b2d344a907624e,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 30.87.
tiswan_000104,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000104.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,5678cc64cc6c365a52a33325677070ada6501254d4f6c07d6ddd11c0d46bdb7d,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 75.63.
tiswan_000105,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000105.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,cb2e01f63990c2783cf1d2b6be60eaeaafc2c8471163a660af5793ef0fdbd78d,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 49.08.
tiswan_000106,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000106.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,ac89d943c5771ef98c02c1cc0315b1ef3159d12a8b424ac5380ee40d54abe64a,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 32.98.
tiswan_000107,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000107.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,5bf72940a40194d90e00034eaf8a77aa3195b9a8d628af129c3ff44c98182a7e,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 56.0.
tiswan_000108,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000108.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,dcb814c2500f31cf2f3c66c270b54d76bbb1087d18837962801231b653f85afc,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 47.65.
tiswan_000109,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000109.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,626609d38e65eff456e611cae8d65412dc431c11638ef61d84dfe3ca8c81ffc7,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 59.47.
tiswan_000110,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000110.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,92801b75f592510bfb36025cf7a584ff3125d3e3e4df6478d654d6962e2f3b88,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 55.86.
tiswan_000111,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000111.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,6a3f2927d80c35090a84d938cfa56ae5d9e0e916fa463c9dc10f225226f62559,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 43.29.
tiswan_000112,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000112.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,1ebd3e8c11353ffdb1d38877e1c5e8b681f1d50b9fe5804eae22e8a5595020ae,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 62.56.
tiswan_000113,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000113.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,38cd675deb9c4b7d9b6ef6e8e508dd90d000e22db39403b2fc79a3c000c0858d,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 44.68.
tiswan_000114,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000114.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,5b4c5152ebb63dfff4df429d24cd47bddf665a8fab50f0fbf007ffcae09ba547,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 46.69.
tiswan_000115,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000115.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,b6521885ca42fd9145f9af5a3d1435b4571b4110d85414be82a5d8885a2de63b,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 40.83.
tiswan_000116,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000116.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,581cb49467639e6897a8e543ac8929d38497a63b2ba5f2430bd94638fd773948,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 63.41.
tiswan_000117,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000117.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,a5b82004652e6862323b49d74c279deea172290ff8f73812fb007336b938f3b4,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 59.77.
tiswan_000118,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000118.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,5f35ad539aa9648a3137bdd635bac7ae977e8b6124cf01b080350bfed684d577,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 80.38.
tiswan_000119,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000119.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,de0daa4236ad6081037c191be2a657b3c2494f1b5e77d599e958e355ae4bc018,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 52.66.
tiswan_000120,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000120.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,b46ae07006d0b8150ab8e9001c8b704bacf92cb5a88c2a1a7447a106fb233fc8,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 46.98.
tiswan_000121,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000121.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,65f369f87a1e502964c3cc975cbf3013da190c0c32a859c12f20a08a05842f52,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 58.02.
tiswan_000122,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000122.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,a96f54478b8fa6456791c63a25f97918660c89ada80e82cced716d8dbdc8d0e9,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 73.17.
tiswan_000123,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000123.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,a3143dd4ce4467366c1e6a2397cbddc1d35b03efcb6c9c8545936125dc23c11c,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 30.6.
tiswan_000124,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000124.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,df0427ee7e41a3603c618e4dce9e5c4816e6bcddbc4df0aabe754c9fff3c116a,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 69.95.
tiswan_000125,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000125.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,90d06b0015e8879cff122d6e02717753493149103a347f2781fd0c33c88b7dd0,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 78.8.
tiswan_000126,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000126.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,e7c8e291c68bf19877558fd8e5114c36254abc08ca79ca926fcf45610c52b726,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 92.59.
tiswan_000127,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000127.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,8d4656b7cd1095c6320d2b8343fb3dc03d78000b8891b760b232b095cf1db687,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 45.44.
tiswan_000128,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000128.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,4afc20dd98f68ec19b27aab0983b1e197ee1f5965808708d194e5982d07436a8,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 83.94.
tiswan_000129,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000129.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,b50f0840233005119c2c879a131fc3bd2e674a5d79a287f95209e4f902c0ec81,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 60.95.
tiswan_000130,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000130.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,fa4e6a50effad0dd79e702545b663088c93e8bc42410672984cb642d757710f3,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 49.87.
tiswan_000131,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000131.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,4062be33c3be6313bb294b60a07f545fd34e02819a7c6ae773a4abafa3deb143,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 44.79.
tiswan_000132,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000132.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,959065fa0915fc68f93410b3b9634d1b6b0ef6eeb894191c46c5cf834453d005,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 31.62.
tiswan_000133,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000133.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,89802b3096d3ac23d83d8cad08ad10f71fe55f8d608a512d6b169b57396ffb5f,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 66.72.
tiswan_000134,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000134.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,0acd322e77a30fc8cc1c7ceef6b1045b921511fc0a1500e54470d3d3b1465d9b,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 53.7.
tiswan_000135,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000135.jpg,train,open_comedo,usable,non_expert,subtype_classification,acne,1.0,5fcd6a40f2565ae011e0f0271ce144dd09b7a7da753c367bcf70736ff92fc969,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 73.56.
tiswan_000136,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/open_comedo/tiswan_000136.jpg,train,open_comedo,borderline,non_expert,subtype_classification,acne,1.0,3a42441e10fe3d218eb2b0939e1b8fdc4a3c40514549b39839134bc2d9ab65f3,Cleaned fine-grained classification image. Class: Blackheads. Blur score: 47.16.
